filename,n_heavy_atoms,n_atoms,n_electrons,xyz,xyz_oxidized,u0_b3lyp,u0_g4mp2,zpe_b3lyp,electronic_oxidized_b3lyp,electronic_oxidized_wB97Xd,electronic_oxidized_b3lyp_large,electronic_neutral_b3lyp,electronic_neutral_wB97Xd,electronic_neutral_b3lyp_large,u0_oxidized_b3lyp,u0_oxidized_g4mp2,zpe_oxidized_b3lyp,u0_b3lyp_large,u0_wB97Xd,u0_oxidized_b3lyp_large,u0_oxidized_wB97Xd
dsgdb9nsd_000502,6,12,46,"12
H6 C4 O2
O -0.067089 -0.076202 0.011886
C -0.024266 1.119192 -0.111994
C 1.241295 1.947887 -0.037894
C 1.480632 2.712484 -1.359270
C 2.746100 3.541362 -1.285303
O 2.788738 4.736722 -1.409570
H -0.948029 1.711867 -0.306865
H 1.126542 2.672629 0.779632
H 2.078037 1.284731 0.199373
H 1.595439 1.987739 -2.176787
H 0.643845 3.375566 -1.596585
H 3.669961 2.948906 -1.090246","12

O 2.839716 0.243791 -0.212124
C 1.910582 -0.393476 0.16715
C 0.534387 0.294702 0.452232
C -0.534388 -0.294703 -0.452235
C -1.910583 0.393476 -0.167152
O -2.839714 -0.24379 0.21213
H 1.975646 -1.480529 0.365324
H 0.343812 0.080569 1.511941
H 0.675864 1.36809 0.312662
H -0.343813 -0.08057 -1.511944
H -0.675865 -1.36809 -0.312664
H -1.975649 1.480527 -0.365333
",-306.384286,-306.058701,0.093635,-306.141008,-306.1046724,-306.1500135,-306.477921,-306.4661345,-306.4975181,-306.048898,-305.6921158,0.09211,-306.4038831,-306.3724995,-306.0579035,-306.0125624
dsgdb9nsd_000503,6,11,46,"11
H5 C3 N1 O2
O -0.331060 0.256536 0.328211
C 0.172927 1.328108 0.124645
C 1.469669 1.526433 -0.647818
N 1.461130 2.739737 -1.438154
C 2.257359 3.808574 -1.143628
O 3.021226 3.863601 -0.205762
H -0.277209 2.276389 0.497676
H 2.283516 1.641173 0.079237
H 1.667246 0.637836 -1.255102
H 0.875939 2.789632 -2.256885
H 2.124894 4.632708 -1.870292","11

O 2.414432 -0.327081 -0.280815
C 1.269708 -0.420007 -0.043157
C 0.396345 0.83216 0.524613
N -0.798974 0.97286 -0.199065
C -1.718933 -0.069031 -0.266862
O -1.464964 -1.129959 0.26191
H 0.624988 -1.328876 -0.115528
H 0.210611 0.473341 1.547319
H 1.012472 1.728272 0.493403
H -0.904996 1.763243 -0.828988
H -2.628717 0.151585 -0.839079
",-322.45625,-322.123872,0.083436,-322.211021,-322.1855411,-322.220393,-322.539686,-322.5308203,-322.561125,-322.12907,-321.7753586,0.081951,-322.477689,-322.4473843,-322.138442,-322.1035901
dsgdb9nsd_000504,6,10,46,"10
H4 C3 O3
O -0.095966 0.098528 0.251062
C 0.179854 1.117004 -0.320553
C 1.322582 2.026116 0.117582
O 1.257970 3.261160 -0.582598
C 2.306247 3.614370 -1.362229
O 2.326439 4.625958 -1.989467
H -0.369155 1.478953 -1.217191
H 1.245095 2.216582 1.192494
H 2.275017 1.508902 -0.066584
H 3.122366 2.865273 -1.341845","10

O -2.528125 -0.662124 0.226212
C -1.742546 -0.119293 -0.448675
C -0.538842 0.816937 0.302393
O 0.621041 0.55952 -0.319487
C 1.642249 -0.217698 0.361769
O 2.616465 -0.486611 -0.225781
H -1.66451 -0.108689 -1.551514
H -0.930248 1.812171 0.046418
H -0.595514 0.57468 1.367912
H 1.35006 -0.444122 1.396711
",-342.324182,-341.981756,0.070248,-342.033601,-342.0081516,-342.0440537,-342.39443,-342.3841775,-342.4154689,-341.965974,-341.6046505,0.067627,-342.3452209,-342.3139295,-341.9764267,-341.9405246
dsgdb9nsd_000505,6,12,42,"12
H6 C6
C -0.018048 1.475831 0.010252
C 0.002016 0.023981 0.001813
C 0.018487 -1.186246 -0.005005
C 0.036762 -2.546468 -0.012249
C 0.053018 -3.756700 -0.018659
C 0.072587 -5.208561 -0.026500
H 0.997802 1.887250 0.002814
H -0.542717 1.871032 -0.867136
H -0.525700 1.860902 0.902031
H -0.943398 -5.619645 -0.019031
H 0.580225 -5.594146 -0.918063
H 0.597022 -5.603589 0.851107","12

C -3.326971 -2e-06 0.004844
C -1.897808 9.8e-05 0.011532
C -0.66089 6.5e-05 0.003247
C 0.66089 6.2e-05 -0.003221
C 1.897808 9.1e-05 -0.011519
C 3.326972 -3e-06 -0.004861
H -3.728585 -0.900183 0.484373
H -3.729003 0.903153 0.478289
H -3.667306 -0.003917 -1.044554
H 3.728976 0.903027 -0.478566
H 3.667353 -0.003635 1.044519
H 3.728568 -0.900302 -0.484191
",-232.0639,-231.751961,0.094213,-231.854067,-231.804061,-231.8574111,-232.158113,-232.120319,-232.16804,-231.763291,-231.4250772,0.090776,-232.073827,-232.026106,-231.7666351,-231.713285
dsgdb9nsd_000507,6,11,42,"11
H5 C5 N1
C 0.007241 1.486902 0.028345
C 0.001549 0.033249 -0.034955
C -0.006716 -1.167610 -0.086128
C -0.012314 -2.626881 -0.149708
C -1.304423 -3.215924 0.228985
N -2.314323 -3.691234 0.524298
H 0.760484 1.849923 0.735560
H 0.227652 1.925442 -0.950640
H -0.966830 1.867590 0.353199
H 0.234070 -2.971495 -1.162492
H 0.758388 -3.046377 0.510016","11

C 2.934045 -0.417627 6.4e-05
C 1.589069 0.045094 0.000113
C 0.408506 0.428611 3e-05
C -0.945292 0.901171 -3.1e-05
C -1.983034 -0.11939 -7e-06
N -2.81662 -0.921316 6e-06
H 3.09121 -1.073633 -0.875387
H 3.66205 0.397785 0.002179
H 3.090251 -1.078034 0.872265
H -1.073483 1.588001 0.86268
H -1.073449 1.587936 -0.862795
",-248.143861,-247.83929,0.083392,-247.871736,-247.832175,-247.8766192,-248.227253,-248.1998774,-248.2390178,-247.792328,-247.4641187,0.079408,-248.1556258,-248.1164854,-247.7972112,-247.752767
dsgdb9nsd_000508,6,12,44,"12
H6 C5 O1
C 0.032334 1.505012 0.083334
C 0.024209 0.049968 0.040776
C 0.036685 -1.153368 0.007568
C -0.013008 -2.606935 -0.053139
C -1.419300 -3.126870 -0.359499
O -1.641850 -4.075800 -1.060553
H 0.986848 1.904818 -0.275937
H -0.760098 1.925374 -0.545405
H -0.120090 1.875388 1.102905
H 0.673206 -3.021044 -0.799243
H 0.275507 -3.039111 0.917939
H -2.233693 -2.555923 0.137476","12

C -2.994741 -0.422745 -0.016876
C -1.639501 0.047911 -0.018415
C -0.492978 0.49069 -0.031133
C 0.84319 0.949046 -0.06243
C 1.830427 -0.257058 0.416037
O 2.608525 -0.711916 -0.341396
H -3.656053 0.413324 -0.298221
H -3.138009 -1.205437 -0.771778
H -3.300917 -0.780768 0.970558
H 1.188731 1.250158 -1.05387
H 1.052039 1.723144 0.689402
H 1.707628 -0.552157 1.471977
",-269.218553,-268.903241,0.093413,-268.989071,-268.949222,-268.9956595,-269.311966,-269.2902455,-269.3275332,-268.897559,-268.5526179,0.091512,-269.2341202,-269.1968325,-268.9041475,-268.85771
dsgdb9nsd_000509,6,12,46,"12
H6 C3 N2 O1
C -0.149267 1.577794 0.106476
N 0.038907 0.144118 0.143006
C -0.954955 -0.576611 -0.139830
N -0.946186 -1.973764 -0.152706
C 0.091486 -2.849042 0.125111
O 1.214607 -2.561696 0.438224
H 0.556152 2.019303 -0.606527
H -1.170103 1.889664 -0.172342
H 0.087395 2.001004 1.089205
H -1.946687 -0.181450 -0.409786
H -1.822047 -2.408825 -0.398595
H -0.263597 -3.895248 0.016283","12

C 2.292226 -0.289436 2.7e-05
N 0.904188 0.037613 -0.000174
C 0.166451 1.05695 4.4e-05
N -1.19828 0.884173 5e-06
C -1.643082 -0.411439 -2e-06
O -0.84581 -1.333456 3.5e-05
H 2.527564 -0.873647 -0.893493
H 2.888259 0.635004 0.000929
H 2.526879 -0.874861 0.892952
H 0.549233 2.079925 0.00018
H -1.831258 1.673394 -0.000113
H -2.729126 -0.561118 2.3e-05
",-302.567313,-302.23933,0.095665,-302.368871,-302.3407902,-302.3759203,-302.662978,-302.6469991,-302.6795447,-302.273475,-301.927125,0.095396,-302.5838797,-302.5513341,-302.2805243,-302.2453942
dsgdb9nsd_000510,6,11,46,"11
H5 C3 N1 O2
C -0.022738 1.419782 -0.076481
N -0.050734 -0.000264 -0.363754
C -1.076562 -0.639096 -0.042413
O -1.141604 -1.984994 -0.297617
C -2.272623 -2.651923 0.064851
O -2.404970 -3.818959 -0.122405
H 0.833914 1.638005 0.569634
H 0.131675 1.971351 -1.009684
H -0.935411 1.798842 0.409358
H -1.972120 -0.227350 0.442749
H -3.026416 -1.997103 0.538337","11

C 2.982264 -0.128869 -9e-06
N 1.577775 -0.116096 -8.3e-05
C 0.431164 0.399541 4.4e-05
O -0.648904 -0.340254 7.3e-05
C -1.941823 0.325576 -2e-05
O -2.904761 -0.331939 -2.5e-05
H 3.357059 -0.614294 0.906755
H 3.357205 -0.614177 -0.90676
H 3.328028 0.924328 0.000152
H 0.34493 1.497269 5.2e-05
H -1.831955 1.419607 -8.7e-05
",-322.442708,-322.105391,0.082782,-322.189756,-322.1631944,-322.1980278,-322.52549,-322.5094922,-322.541942,-322.110073,-321.7562958,0.079683,-322.45916,-322.4267102,-322.1183448,-322.0835114
dsgdb9nsd_000511,6,12,42,"12
H6 C6
C -0.040846 1.555540 0.049148
C 0.014066 0.017093 -0.019483
C 0.690877 -0.479050 -1.208304
C 1.256586 -0.877009 -2.201725
C 1.892048 -1.324435 -3.318922
C 2.455189 -1.723411 -4.310062
H 0.966257 1.980182 0.057223
H -0.574138 1.964009 -0.813055
H -0.558213 1.872750 0.959004
H 0.521351 -0.374141 0.872068
H -1.005023 -0.390191 0.009707
H 2.950721 -2.072552 -5.181372","12

C 2.699293 0.671118 4e-06
C 1.805725 -0.584743 1.9e-05
C 0.399838 -0.354078 0.000167
C -0.825436 -0.159838 7.5e-05
C -2.132911 0.048295 -1e-05
C -3.347331 0.239972 -4.1e-05
H 2.516674 1.279051 -0.888181
H 2.517697 1.278112 0.889041
H 3.743644 0.354694 -0.000764
H 2.01539 -1.241382 -0.866386
H 2.016276 -1.242568 0.865091
H -4.404745 0.407733 -8.8e-05
",-232.050342,-231.742765,0.094569,-231.823589,-231.77523,-231.8272593,-232.144911,-232.1091005,-232.1556336,-231.731534,-231.3972314,0.092055,-232.0610646,-232.0145315,-231.7352043,-231.683175
dsgdb9nsd_000512,6,11,42,"11
H5 C5 N1
C 0.014725 1.556157 0.010304
C -0.024247 0.015329 0.002403
C -1.375978 -0.519099 0.012387
C -2.506532 -0.946084 0.020947
C -3.782195 -1.431599 0.030525
N -4.868126 -1.844757 0.038559
H 1.052157 1.900386 0.002254
H -0.492507 1.962751 -0.867966
H -0.475625 1.953264 0.902393
H 0.499785 -0.368456 -0.882060
H 0.516532 -0.377887 0.872542","11

C -2.686698 0.650856 0.0
C -1.763222 -0.580848 2e-06
C -0.369402 -0.344138 -7e-06
C 0.857915 -0.144463 -1e-06
C 2.175766 0.068099 1e-06
N 3.341495 0.256242 1e-06
H -3.721093 0.30419 2.9e-05
H -2.518526 1.263096 0.888723
H -2.518565 1.263063 -0.888753
H -1.959205 -1.260534 0.859057
H -1.959224 -1.260549 -0.859035
",-248.151318,-247.840249,0.084479,-247.868342,-247.8219572,-247.8721203,-248.235797,-248.2021353,-248.2460884,-247.788221,-247.4499392,0.080121,-248.1616094,-248.1176563,-247.7919993,-247.7418362
dsgdb9nsd_000513,6,10,42,"10
H4 C5 O1
O -0.000913 1.462036 0.009925
C 0.000907 0.041388 0.002363
C -1.368132 -0.451974 0.012781
C -2.493596 -0.894175 0.021119
C -3.761728 -1.387194 0.030578
C -4.886007 -1.827365 0.039049
H 0.917775 1.750023 0.003285
H 0.512440 -0.356196 -0.889840
H 0.529300 -0.365603 0.880382
H -5.875943 -2.210940 0.046518","10

O -2.578132 -0.68192 1e-06
C -1.841134 0.488058 5e-06
C -0.42791 0.264195 1e-06
C 0.797287 0.125447 -4e-06
C 2.116844 -0.034752 -1.3e-05
C 3.332686 -0.184804 9e-06
H -3.522352 -0.471525 -1.1e-05
H -2.056996 1.147905 -0.872384
H -2.057011 1.147905 0.872386
H 4.394775 -0.317788 1.9e-05
",-267.963366,-267.648301,0.070848,-267.710765,-267.6672989,-267.7199514,-268.034214,-268.0066307,-268.0525759,-267.641965,-267.295515,0.0688,-267.9817279,-267.9357827,-267.6511514,-267.5984989
dsgdb9nsd_000514,6,9,42,"9
H3 C4 N1 O1
O -0.018084 1.457021 0.010088
C 0.003159 0.041319 0.002296
C -1.364473 -0.461182 0.012641
C -2.486345 -0.905852 0.020933
C -3.756059 -1.408295 0.030333
N -4.834568 -1.839315 0.038299
H 0.895288 1.761691 0.003705
H 0.511125 -0.359314 -0.890245
H 0.528004 -0.368816 0.880637","9

O -2.5671 -0.657488 -0.0
C -1.800313 0.482224 0.0
C -0.393456 0.24531 1e-06
C 0.827685 0.107862 1e-06
C 2.163992 -0.051284 -0.0
N 3.32929 -0.189738 -0.0
H -3.51191 -0.433157 2e-06
H -2.021883 1.158276 -0.865195
H -2.021888 1.158281 0.865188
",-284.062954,-283.744569,0.060584,-283.758255,-283.7142755,-283.7665227,-284.123538,-284.098081,-284.1412092,-283.700923,-283.3475089,0.057332,-284.0806252,-284.037497,-283.7091907,-283.6569435
dsgdb9nsd_000515,6,12,44,"12
H6 C5 O1
C -0.037069 1.563933 -0.018379
C 0.012763 0.025889 0.020138
C 0.708156 -0.504945 1.183392
C 1.286856 -0.940868 2.150600
C 1.981200 -1.424708 3.314215
O 2.153455 -2.593133 3.578169
H 0.971280 1.985160 -0.038208
H -0.570001 1.900638 -0.911794
H -0.552849 1.958326 0.860838
H -1.005365 -0.384134 0.004357
H 0.501881 -0.357468 -0.884729
H 2.362945 -0.622416 3.978694","12

C -2.765097 0.491026 3e-06
C -1.720415 -0.677731 6e-06
C -0.373955 -0.21118 -8e-06
C 0.752976 0.291259 -2.9e-05
C 2.134897 0.567797 7e-06
O 2.750422 -0.493496 5e-06
H -2.651598 1.107111 -0.892654
H -3.756102 0.033985 5.3e-05
H -2.65154 1.107179 0.892605
H -1.864275 -1.310226 0.888212
H -1.864288 -1.310262 -0.888171
H 2.613992 1.553162 4.5e-05
",-269.216495,-268.898491,0.094355,-268.964235,-268.9223919,-268.9700386,-269.31085,-269.2861722,-269.3256444,-268.871653,-268.5271688,0.092582,-269.2312894,-269.1918172,-268.8774566,-268.8298099
dsgdb9nsd_000516,6,10,44,"10
H4 C4 O2
O -0.025578 1.468007 0.010372
C 0.003518 0.050702 0.002273
C -1.353828 -0.472103 0.012411
C -2.464872 -0.944412 0.020438
C -3.808371 -1.461557 0.030425
O -4.089837 -2.637946 0.026843
H 0.886308 1.776735 0.004358
H 0.518421 -0.343874 -0.889241
H 0.535411 -0.353647 0.879305
H -4.591250 -0.676341 0.042034","10

O -2.548501 -0.498044 0.464044
C -1.826549 0.263272 -0.436863
C -0.422062 0.295928 -0.121696
C 0.766648 0.405324 0.146785
C 2.186229 0.294174 0.319098
O 2.618915 -0.662436 -0.292533
H -3.492882 -0.446092 0.255226
H -1.910676 -0.113233 -1.483649
H -2.183324 1.314588 -0.509092
H 2.797976 0.976381 0.921476
",-305.129953,-304.804448,0.07066,-304.850012,-304.8123344,-304.8612147,-305.200613,-305.1841901,-305.2229434,-304.781684,-304.4260026,0.068328,-305.1522834,-305.1135301,-304.7928867,-304.7440064
dsgdb9nsd_000517,6,16,46,"16
H10 C6
C -0.042342 1.569736 0.051434
C 0.006402 0.031853 -0.006316
C 0.683688 -0.474815 -1.196032
C 1.247946 -0.861349 -2.188057
C 1.925233 -1.368016 -3.377773
C 1.973995 -2.905899 -3.435512
H 0.967070 1.990057 0.054109
H -0.572275 1.973917 -0.815399
H -0.557605 1.903035 0.957451
H 0.508670 -0.350476 0.891978
H -1.016023 -0.366459 0.030782
H 1.422955 -0.985700 -4.276067
H 2.947653 -0.969692 -3.414879
H 2.503937 -3.310068 -2.568679
H 0.964588 -3.326232 -3.438179
H 2.489258 -3.239198 -4.341530","16

C -3.038729 0.424774 0.034455
C -1.943249 -0.649965 -0.021347
C -0.591668 -0.195028 -0.016722
C 0.591635 0.194738 -0.018138
C 1.943187 0.649789 -0.022149
C 3.038825 -0.424584 0.034358
H -2.965416 1.006965 0.955734
H -2.964424 1.105026 -0.816694
H -4.014709 -0.062562 0.007353
H -2.035295 -1.39284 0.795648
H -2.042854 -1.296517 -0.918931
H 2.045727 1.304005 -0.91301
H 2.031827 1.38646 0.801781
H 2.959869 -1.013785 0.95065
H 2.97055 -1.098489 -0.822387
H 4.014713 0.063395 0.017114
",-234.484521,-234.182963,0.141612,-234.304136,-234.2690286,-234.3073903,-234.626133,-234.6013684,-234.6357198,-234.167169,-233.8426075,0.136967,-234.4941078,-234.4597564,-234.1704233,-234.1320616
dsgdb9nsd_000518,6,14,46,"14
H8 C5 O1
C 0.274341 1.478039 -0.173583
C -0.233980 0.072595 0.195402
C 0.463819 -0.512434 1.335062
C 1.057781 -0.978511 2.272806
C 1.754953 -1.540434 3.421870
O 2.868144 -2.310976 2.980549
H 1.337119 1.451054 -0.428475
H -0.277557 1.870471 -1.032999
H 0.146228 2.169819 0.663441
H -1.309297 0.115090 0.412041
H -0.129895 -0.594845 -0.669677
H 2.078789 -0.720604 4.084238
H 1.051663 -2.158320 4.004395
H 3.300658 -2.662537 3.765489","14

C -2.756029 0.730528 0.198639
C -2.001404 -0.552863 -0.323779
C -0.599623 -0.444319 -0.076507
C 0.607803 -0.305547 0.142911
C 1.998733 -0.201164 0.44311
O 2.723778 0.520988 -0.481343
H -2.392573 1.624272 -0.309118
H -3.812682 0.583398 -0.032997
H -2.630406 0.836138 1.276548
H -2.401361 -1.440649 0.178916
H -2.170865 -0.641825 -1.404561
H 2.084496 0.206573 1.479664
H 2.380013 -1.243217 0.578526
H 3.656262 0.547599 -0.22248
",-270.39928,-270.090307,0.117895,-270.195076,-270.1635329,-270.2035341,-270.517175,-270.5008837,-270.534703,-270.080395,-269.7423341,0.114681,-270.416808,-270.3829887,-270.0888531,-270.0488519
dsgdb9nsd_000519,6,12,46,"12
H6 C4 O2
O 0.022027 1.234308 0.685034
C -0.038266 0.089896 -0.157775
C -1.380960 -0.472624 -0.134120
C -2.481032 -0.959284 -0.126265
C -3.823992 -1.521651 -0.130402
O -3.868317 -2.675142 0.700942
H 0.925890 1.564287 0.655016
H 0.225483 0.346339 -1.197102
H 0.674396 -0.685289 0.168073
H -4.530227 -0.750118 0.217369
H -4.107546 -1.766834 -1.167229
H -4.772623 -3.004868 0.684595","12

O -2.852252 -0.50927 -0.000692
C -1.969818 0.554987 0.000297
C -0.595097 0.145579 0.000404
C 0.595096 -0.145569 0.000404
C 1.969813 -0.554983 0.000296
O 2.852259 0.509262 -0.000695
H -3.761891 -0.179341 0.000388
H -2.107945 1.237332 -0.870577
H -2.108768 1.236631 0.871522
H 2.108757 -1.23663 0.87152
H 2.107934 -1.237332 -0.870577
H 3.761894 0.179323 0.000411
",-306.313706,-305.997224,0.09418,-306.084561,-306.0576841,-306.0985734,-306.407886,-306.3999691,-306.4332095,-305.994014,-305.6428313,0.090547,-306.3390295,-306.3057891,-306.0080264,-305.9671371
dsgdb9nsd_000520,6,15,48,"15
H9 C4 N1 O1
C -0.438803 1.226528 0.405832
C 0.377505 0.032410 -0.100576
N 0.660772 -1.064554 0.808690
C 0.246191 -1.041771 1.993710
O 0.520950 -2.074085 2.823974
C 0.006758 -1.949743 4.142059
H 0.055025 1.735214 1.240850
H -0.558151 1.955538 -0.401367
H -1.440671 0.928088 0.733056
H -0.124580 -0.401285 -0.975882
H 1.344769 0.391615 -0.477020
H -0.343980 -0.243098 2.462445
H 0.419577 -1.073082 4.657223
H -1.088729 -1.884590 4.145407
H 0.309764 -2.850555 4.677371","15

C 2.568187 0.800827 0.008856
C 1.960238 -0.642611 0.010954
N 0.555125 -0.571417 -0.051438
C -0.521579 0.099171 -0.008601
O -1.684082 -0.459031 0.037681
C -2.881566 0.377208 -0.007278
H 2.240183 1.361236 0.885973
H 3.652047 0.66746 0.050753
H 2.305665 1.330592 -0.90827
H 2.324213 -1.197316 -0.859471
H 2.248214 -1.16085 0.932085
H -0.438223 1.195523 -0.024017
H -2.631723 1.414665 0.224713
H -3.3072 0.286897 -1.00671
H -3.558077 -0.033612 0.739977
",-287.683128,-287.361685,0.129694,-287.508106,-287.4808171,-287.5133715,-287.812822,-287.7960015,-287.825673,-287.379973,-287.0411428,0.128133,-287.695979,-287.6663075,-287.3852385,-287.3526841
dsgdb9nsd_000521,6,14,46,"14
H8 C5 O1
C 0.006923 1.468243 0.024872
C -0.003291 0.013966 -0.049107
C -0.000079 -1.188370 -0.113003
C -0.027046 -2.643845 -0.183155
C -1.415885 -3.221103 0.110705
O -1.308940 -4.631455 0.011658
H 0.707618 1.824625 0.788211
H 0.303960 1.914902 -0.930603
H -0.984061 1.861272 0.278247
H 0.285420 -2.988237 -1.176755
H 0.683964 -3.077919 0.530655
H -1.736940 -2.906006 1.114817
H -2.139919 -2.815320 -0.611596
H -2.172418 -5.013037 0.193164","14

C -3.239052 -0.322137 0.007967
C -1.855691 0.060134 0.005381
C -0.682299 0.434999 -0.000584
C 0.67125 0.808167 -0.011918
C 1.649356 -0.591618 0.003209
O 2.941536 -0.192848 -0.09811
H -3.517635 -0.827943 0.938042
H -3.851171 0.592036 -0.067883
H -3.483306 -0.94547 -0.859133
H 0.981936 1.313474 -0.929209
H 0.975686 1.357185 0.882758
H 1.395469 -1.119698 0.924659
H 1.365476 -1.13376 -0.898286
H 3.339871 -0.03031 0.769603
",-270.405973,-270.097478,0.117711,-270.208332,-270.1738403,-270.2155084,-270.523684,-270.5079582,-270.5410423,-270.092431,-269.7519583,0.115901,-270.4233313,-270.3902472,-270.0996074,-270.0579393
dsgdb9nsd_000522,6,16,46,"16
H10 C6
C 3.076598 -0.156491 -0.055403
C 1.592351 -0.521997 -0.116962
C 0.676329 0.689075 0.153523
C -0.744493 0.362144 0.099524
C -1.910305 0.064414 0.048887
C -3.323135 -0.283905 -0.009796
H 3.707677 -1.028926 -0.249927
H 3.328823 0.608870 -0.798051
H 3.348528 0.237767 0.930261
H 1.346472 -0.938115 -1.100400
H 1.366020 -1.306255 0.614115
H 0.920976 1.112449 1.137546
H 0.901450 1.480184 -0.575083
H -3.844711 0.289055 -0.784769
H -3.463118 -1.346905 -0.236418
H -3.825021 -0.081928 0.943213","16

C 3.012685 0.213469 -6e-06
C 1.53292 0.577626 6e-06
C 0.668425 -0.806775 1e-06
C -0.698767 -0.457679 4e-06
C -1.885234 -0.089649 -5e-06
C -3.253784 0.323358 -1.1e-05
H 3.578178 1.154397 1.5e-05
H 3.298217 -0.351721 0.890435
H 3.298213 -0.35168 -0.890474
H 1.247494 1.142224 0.889374
H 1.247482 1.142234 -0.889353
H 0.949823 -1.35777 -0.902802
H 0.949829 -1.357773 0.902806
H -3.776304 -0.005805 0.905021
H -3.274185 1.429206 0.000262
H -3.776215 -0.005415 -0.905225
",-234.48564,-234.184282,0.141123,-234.305261,-234.2688633,-234.3083825,-234.626763,-234.6025326,-234.6362716,-234.167083,-233.8422379,0.138178,-234.4951486,-234.4614096,-234.1702045,-234.1306853
dsgdb9nsd_000523,6,14,46,"14
H8 C5 O1
C 0.103113 1.412869 -0.029347
O 0.138255 0.007828 -0.109218
C 0.517243 -0.583385 1.120271
C 0.541725 -2.034041 0.996816
C 0.568819 -3.234306 0.918611
C 0.598650 -4.685362 0.813006
H 1.088429 1.834812 0.227240
H -0.195549 1.785635 -1.011657
H -0.623890 1.763917 0.720953
H 1.511886 -0.215319 1.429169
H -0.185700 -0.285623 1.918653
H 1.587361 -5.084587 1.064548
H -0.130588 -5.151106 1.484925
H 0.361692 -5.007186 -0.207013","14

C -2.966697 -0.188434 0.00082
O -1.563639 -0.490679 -0.000975
C -0.704843 0.584521 0.001365
C 0.683853 0.251 -0.002047
C 1.892012 0.036901 -0.006863
C 3.300809 -0.230783 -0.0033
H -3.231537 0.383332 -0.896385
H -3.476361 -1.14981 0.002355
H -3.229246 0.385242 0.897445
H -0.90502 1.26499 -0.861092
H -0.902845 1.259295 0.868706
H 3.872521 0.634229 -0.354109
H 3.621771 -0.459025 1.025869
H 3.529023 -1.112053 -0.614838
",-270.392759,-270.07714,0.117121,-270.189817,-270.1510018,-270.1961424,-270.50988,-270.4880253,-270.524132,-270.076683,-269.7296869,0.113134,-270.407011,-270.3709043,-270.0830084,-270.0378678
dsgdb9nsd_000524,6,15,48,"15
H9 C4 N1 O1
C -0.043038 1.489320 0.061533
C 0.117754 -0.017940 -0.005218
O 0.644936 -0.458860 1.249375
C 0.851727 -1.784391 1.367738
N 1.313550 -2.272563 2.430748
C 1.504930 -3.706252 2.475197
H 0.920894 1.970435 0.247204
H -0.445414 1.866116 -0.883353
H -0.726913 1.767205 0.867885
H -0.848544 -0.505640 -0.194204
H 0.802413 -0.301940 -0.816313
H 0.584560 -2.371189 0.473112
H 0.922036 -4.130392 3.300984
H 1.217230 -4.227647 1.546776
H 2.557579 -3.931215 2.682319","15

C 2.754065 -0.639206 0.126227
C 1.827224 0.548207 0.030385
O 0.499406 0.077829 -0.457604
C -0.559149 0.352126 0.206546
N -1.736446 0.106738 -0.236315
C -3.033522 -0.339092 0.099368
H 2.847683 -1.14133 -0.839229
H 3.74427 -0.278304 0.42027
H 2.414306 -1.356899 0.876825
H 1.67008 1.053024 0.988219
H 2.142165 1.273639 -0.721346
H -0.49043 0.889993 1.164649
H -3.064606 -1.434822 0.142005
H -3.268954 0.035935 1.113932
H -3.766349 0.056757 -0.605449
",-287.689262,-287.367185,0.129432,-287.509811,-287.4822838,-287.5151377,-287.818694,-287.8007464,-287.8318128,-287.382343,-287.0430306,0.127468,-287.7023808,-287.6713144,-287.3876697,-287.3548158
dsgdb9nsd_000525,6,16,46,"16
H10 C6
C -0.044845 1.561637 -0.033368
C 0.004653 0.032041 0.006604
C 0.738877 -0.509070 1.236750
C 0.784969 -2.050033 1.270534
C 1.481289 -2.577800 2.437458
C 2.061213 -2.986141 3.408140
H 0.963490 1.989753 -0.050559
H -0.574395 1.920829 -0.921167
H -0.558449 1.963946 0.846790
H -1.017497 -0.369342 -0.011648
H 0.493541 -0.343711 -0.902259
H 1.764595 -0.121832 1.260252
H 0.253172 -0.147529 2.151068
H -0.239186 -2.446076 1.247741
H 1.270961 -2.420384 0.357876
H 2.571492 -3.360032 4.260439","16

C -2.770735 -0.561964 5.1e-05
C -1.645403 0.496465 0.000129
C -0.31223 -0.272319 -0.000289
C 0.881331 0.877215 -5.9e-05
C 2.061485 0.114603 5.4e-05
C 3.04889 -0.622872 0.000125
H -2.742844 -1.193136 0.891036
H -3.719968 -0.007351 0.000482
H -2.743093 -1.192579 -0.891322
H -1.717056 1.132697 -0.885799
H -1.716964 1.132214 0.886405
H -0.186789 -0.887136 0.891912
H -0.18683 -0.886453 -0.892967
H 0.752901 1.474556 -0.905527
H 0.752685 1.474301 0.905559
H 3.927928 -1.233879 0.000152
",-234.474613,-234.177625,0.141225,-234.275657,-234.2386504,-234.2791339,-234.615838,-234.5942915,-234.6262451,-234.137331,-233.8152522,0.138326,-234.4850201,-234.4530665,-234.1408079,-234.1003244
